wavelength,s415,s445,s480,s515,s555,s590,s630,s680,s910
881,-8.354698277222737e-08,3.9742449689923455e-07,-9.136275878116656e-07,2.4836904424140326e-06,-5.890236379426816e-06,1.4833231175498015e-05,-3.145878583426477e-05,5.2170733865900906e-05,0.00012824425187584794
882,-8.023722868898525e-08,3.8168039221498533e-07,-8.774350059576434e-07,2.385303840497308e-06,-5.656894480605227e-06,1.4245595417060991e-05,-3.0212533412218355e-05,5.010396400092029e-05,0.0001288841442471908
883,-7.69564279317096e-08,3.6607391082343063e-07,-8.41557687375401e-07,2.287765961755711e-06,-5.425595313813858e-06,1.366311005132303e-05,-2.8977170875444508e-05,4.805525115062807e-05,0.00012951535327335333
884,-7.370522870919074e-08,3.506082909196926e-07,-8.060036927735916e-07,2.1911203304546334e-06,-5.196376019635073e-06,1.3085885300695982e-05,-2.775296950222403e-05,4.6025049008860644e-05,0.00013013754273053226
885,-7.048427923021891e-08,3.352859611501129e-07,-7.707810828608689e-07,2.0953669465940742e-06,-4.969286118845367e-06,1.2514031387591693e-05,-2.6540161816797615e-05,4.4013746456049194e-05,0.00013075040563177682
886,-6.729422770358447e-08,3.20111778807375e-07,-7.358979183458861e-07,2.00052757230673e-06,-4.744387512415349e-06,1.194767857486053e-05,-2.5339019097446083e-05,4.202178422334908e-05,0.00013135363499013614
887,-6.413593840767443e-08,3.050881725378204e-07,-7.013604686687071e-07,1.9066457318579907e-06,-4.52172972112151e-06,1.1386947105133597e-05,-2.4149799704436873e-05,4.004960304191565e-05,0.00013194686534495452
888,-6.101005955127909e-08,2.9021838053657146e-07,-6.671767945379855e-07,1.8137105441815094e-06,-4.301337505352095e-06,1.0831957221042006e-05,-2.2972749080024043e-05,3.8097617717542175e-05,0.00013252981894613355
889,-5.7917239343188774e-08,2.7550564099875034e-07,-6.333531653937851e-07,1.7217655335426773e-06,-4.0832851462718405e-06,1.0282819144997596e-05,-2.180812558447504e-05,3.616621713065986e-05,0.00013310215956987
890,-5.4857693853000214e-08,2.6095238257069864e-07,-5.998976419447589e-07,1.6308215810078418e-06,-3.867585024074868e-06,9.739643099412222e-06,-2.0656161742030563e-05,3.4255803124380927e-05,0.00013366360946606546
891,-5.183250342869725e-08,2.465626529963193e-07,-5.668155979966764e-07,1.5408895676433506e-06,-3.6543114199259132e-06,9.202549326916989e-06,-1.951705132289118e-05,3.2366738653774486e-05,0.00013421389088462163
892,-4.88421002094734e-08,2.3233726182439275e-07,-5.341133029896013e-07,1.4519803745155523e-06,-3.4434767140190982e-06,8.671607969046708e-06,-1.8391026851297594e-05,3.049934778586655e-05,0.00013475272607544011
893,-4.58869163345222e-08,2.1827944725004127e-07,-5.017961307293023e-07,1.3641266448234893e-06,-3.2351180469367903e-06,8.146919227993968e-06,-1.7278256261423634e-05,2.8653941625002046e-05,0.00013527991038055372
894,-4.2967167873440424e-08,2.0439082837082592e-07,-4.6986855938725385e-07,1.2773392596335097e-06,-3.02928493945548e-06,7.628553245293581e-06,-1.61788816514164e-05,2.6830766462120753e-05,0.00013579522452356898
895,-4.0083503035018354e-08,1.9067383383308844e-07,-4.383341715006351e-07,1.1916073378792661e-06,-2.8259773915751675e-06,7.1165801624803604e-06,-1.5093083873463094e-05,2.5030081550843456e-05,0.00013629849308337115
896,-3.7236353958449524e-08,1.7712927318560933e-07,-4.07198340875215e-07,1.1069635227598014e-06,-2.625244924072343e-06,6.611070121089117e-06,-1.4020966271670694e-05,2.325209429406679e-05,0.000136789511401993
897,-3.442572064373393e-08,1.6375957507473027e-07,-3.7646196314528854e-07,1.0234089023817507e-06,-2.4270875369470063e-06,6.112053181777628e-06,-1.2962632190146174e-05,2.1496986169325318e-05,0.00013726816253202472
898,-3.165203523006511e-08,1.5056473950045126e-07,-3.4613041211662453e-07,9.40952181598192e-07,-2.231529990587402e-06,5.619599486080705e-06,-1.1918223727036626e-05,1.9764938654153596e-05,0.00013773427105235158
899,-2.891551378703982e-08,1.3754800465789454e-07,-3.162054790578127e-07,8.596009771555689e-07,-2.0385970453817764e-06,5.1337491148753846e-06,-1.0887818390422282e-05,1.8056146188767212e-05,0.00013818770539713744
900,-2.621637238425483e-08,1.2470937054706007e-07,-2.866907465060323e-07,7.79366170120229e-07,-1.8483134617183733e-06,4.6545621894772195e-06,-9.871558278450234e-06,1.6370777288019692e-05,0.00013862831938212008
901,-2.355525923050043e-08,1.1205045626550903e-07,-2.5758890136416795e-07,7.002542891319812e-07,-1.6607039999854384e-06,4.182088810982503e-06,-8.869520899200714e-06,1.4709013429445589e-05,0.00013905596682303717
902,-2.0932239146655657e-08,9.957288091080246e-08,-2.2890442180369365e-07,6.222762152571733e-07,-1.475768660182972e-06,3.716389100706791e-06,-7.881822514794069e-06,1.30710490532605e-05,0.00013947047229877397
903,-1.8347657844075323e-08,8.727826358050151e-08,-2.006408903617888e-07,5.454406533488833e-07,-1.293544582893341e-06,3.2575031395271164e-06,-6.90861814139076e-06,1.1457104525042099e-05,0.00013987168962506817
904,-1.5801882641073935e-08,7.516789955265504e-08,-1.7280188957563267e-07,4.69759572580094e-07,-1.114066432660089e-06,2.805521109416811e-06,-5.950036959124511e-06,9.867400210368067e-06,0.0001402594287623788
905,-1.329530246292567e-08,6.324437938336087e-08,-1.4539100198240457e-07,3.95243854017153e-07,-9.373478276967505e-07,2.3604931114721677e-06,-5.00620814812904e-06,8.302169437497117e-06,0.00014063349967116483
906,-1.0828349448824056e-08,5.150932217018008e-08,-1.1841360138787354e-07,3.219065549396778e-07,-7.634221945274565e-07,1.9225093276665174e-06,-4.077299642578181e-06,6.761684422731082e-06,0.00014099369769345911
907,-8.401390917083593e-09,3.996458987530797e-08,-9.187327032921883e-08,2.4975746830738133e-07,-5.923167695792766e-07,1.4916098388768955e-06,-3.1634664586324003e-06,5.246178494328681e-06,0.00014133983278972066
908,-6.014794186018783e-09,2.861180159630563e-08,-6.577484523163254e-08,1.7880856329324622e-07,-4.2405631324045584e-07,1.0678848270766316e-06,-2.2648119403986705e-06,3.7558590551865502e-06,0.0001416717441572609
909,-3.6688401461054173e-09,1.745233356610002e-08,-4.012074430771068e-08,1.0906745664371586e-07,-2.586618718410025e-07,6.513803852743167e-07,-1.381465268010713e-06,2.2909335082013244e-06,0.0001419892856118176
910,-1.3637621525080028e-09,6.487270580057081e-09,-1.4913475333478795e-08,4.0542091537224174e-08,-9.614817781192252e-08,2.4212757614965347e-07,-5.135065331514335e-07,8.515275913790902e-07,0.0001422923255875546
911,9.002863853597569e-10,-4.2825697175548285e-09,9.845080859043978e-09,-2.6763832463670597e-08,6.347214104877923e-08,-1.5984053357380398e-07,3.3899838231097085e-07,-5.622549938318346e-07,0.00014258077637391463
912,3.1232212003551242e-09,-1.4856839220760066e-08,3.415402863556281e-08,-9.284737747105455e-08,2.2019413266345372e-07,-5.545079115452414e-07,1.1760223505484191e-06,-1.950364989243499e-06,0.00014285457949719273
913,5.305005560646649e-09,-2.523541649724155e-08,5.801300974235978e-08,-1.577079994316103e-07,3.740143305777466e-07,-9.418715516988809e-07,1.9975511617462016e-06,-3.312781654566239e-06,0.00014311372033896263
914,7.445736697552875e-09,-3.541864965297492e-08,8.14230093771592e-08,-2.2134809217993436e-07,5.249400391061902e-07,-1.321947486385537e-06,2.803622278143098e-06,-4.649558136792318e-06,0.00014335819889922438
915,9.545501038912508e-09,-4.5406943462350455e-08,1.0438528142797382e-07,-2.837695054973058e-07,6.729774483458459e-07,-1.6947397236929134e-06,3.5942692865738752e-06,-5.960746286645895e-06,0.00014358805903325666
916,1.1604406619523934e-08,-5.5200945564392596e-08,1.2689973633137414e-07,-3.4497659181026386e-07,8.181352244325991e-07,-2.0602873424761194e-06,4.3695309410786484e-06,-7.2464238802132075e-06,0.0001438033153594857
917,1.3622691115943587e-08,-6.480170837251606e-08,1.4897085225883435e-07,-4.049769678652519e-07,9.604282235993973e-07,-2.4186204033929314e-06,5.129497667751021e-06,-8.506746469666735e-06,0.0001440040702068951
918,1.5600570597768238e-08,-7.421028430013559e-08,1.7060042047894408e-07,-4.637760741954438e-07,1.0998737781180118e-06,-2.7697789873203854e-06,5.874246974671226e-06,-9.741830719135833e-06,0.000144190396667616
919,1.7538325955473678e-08,-8.34280495801781e-08,1.9179023226029295e-07,-5.21381527547283e-07,1.2364892202602142e-06,-3.1138131953547754e-06,6.60389512395961e-06,-1.095185810615506e-05,0.0001443623824522058
920,1.9436216472576025e-08,-9.245613758093641e-08,2.125447657743552e-07,-5.778020327738479e-07,1.3702894062589517e-06,-3.450773128592396e-06,7.318519623696405e-06,-1.2136984182896892e-05,0.0001445201445080743
921,2.1294479825631723e-08,-1.012956007158252e-07,2.3286581228972036e-07,-6.33044118514947e-07,1.501309000657767e-06,-3.7806988679102833e-06,8.01823673600196e-06,-1.3297390426895886e-05,0.00014466377054577888
922,2.311339690511656e-08,-1.0994805808240561e-07,2.5275784997786267e-07,-6.87119753943563e-07,1.6295430513790113e-06,-4.10365053462399e-06,8.703149804983247e-06,-1.4433245353005562e-05,0.00014479339213115567
923,2.4893378243264396e-08,-1.1841593832701928e-07,2.722226701073718e-07,-7.400354676995045e-07,1.7550410791991751e-06,-4.41967822982981e-06,9.373388010773991e-06,-1.5544769326803593e-05,0.0001449091262116144
924,2.6634683123591346e-08,-1.2669924144966625e-07,2.912647508497218e-07,-7.918010527424844e-07,1.877803084118258e-06,-4.728832054624039e-06,1.0029067615494536e-05,-1.6632130863143495e-05,0.000145011089734565
925,2.8337743685290933e-08,-1.347995865479076e-07,3.0988767474209203e-07,-8.424284782454853e-07,1.99787858691275e-06,-5.031192170760746e-06,1.0670317799278602e-05,-1.7695563290283984e-05,0.00014509942888426975
926,3.0002775997959936e-08,-1.4272021181686557e-07,3.280959199559566e-07,-8.919275371682206e-07,2.1152675875826517e-06,-5.326808679336228e-06,1.1297267742259909e-05,-1.873529993648378e-05,0.00014517427522656463
927,3.1630428270388637e-08,-1.504619268053207e-07,3.4589396466278974e-07,-9.403101986836723e-07,2.2300072267103303e-06,-5.6157617421045535e-06,1.1910111214639036e-05,-1.975161301804471e-05,0.00014523583341941696
928,3.322070050257704e-08,-1.580279697083952e-07,3.632862870340656e-07,-9.87590608178093e-07,2.3421346448781532e-06,-5.898141541039055e-06,1.250896447853633e-05,-2.0744748825906542e-05,0.00014528423502866276
929,3.4774456972912205e-08,-1.6541915007486966e-07,3.802773652412582e-07,-1.0337807348244648e-06,2.4516746024743657e-06,-6.173998177236025e-06,1.3094008386139002e-05,-2.1714979576371098e-05,0.00014531968471226926
930,3.62919137509909e-08,-1.7263708700230518e-07,3.968716774558417e-07,-1.0788925477957709e-06,2.558664240081336e-06,-6.443411812449535e-06,1.3665397953607512e-05,-2.2662564523059183e-05,0.00014534231403607247
931,3.7773719045603405e-08,-1.7968582823460454e-07,4.130745974835852e-07,-1.1229369281583583e-06,2.663128318087308e-06,-6.7064726286529145e-06,1.4223314033129066e-05,-2.3587801807634705e-05,0.00014535235689489213
932,3.92200889263465e-08,-1.8656537377176775e-07,4.288906034959627e-07,-1.1659389023648275e-06,2.7650915968805276e-06,-6.9632607876002356e-06,1.4767911640864132e-05,-2.4490950683718462e-05,0.00014534994485456427
933,4.063145553241371e-08,-1.9327896180891703e-07,4.4432506929874335e-07,-1.2078962942019087e-06,2.864603597237485e-06,-7.213836410607051e-06,1.5299358710986543e-05,-2.537228336761229e-05,0.0001453352825730561
934,4.200825100299856e-08,-1.99829020992394e-07,4.5938157742910623e-07,-1.2488308658022978e-06,2.9616766993523024e-06,-7.458299699865949e-06,1.5817810259656764e-05,-2.6232085038299064e-05,0.00014530853085305615
935,4.335112354689135e-08,-2.062171704197598e-07,4.740663973271153e-07,-1.2887426171659945e-06,3.056348043807347e-06,-7.696710776692485e-06,1.6323447139061995e-05,-2.707062791208062e-05,0.00014526989435253166
936,4.466028923368884e-08,-2.1244502918857563e-07,4.883840071642446e-07,-1.3276641914920423e-06,3.1486547711849873e-06,-7.929159823059985e-06,1.681642436536271e-05,-2.7888184205258795e-05,0.00014521953387417112
937,4.593639627218133e-08,-2.18515025945183e-07,5.023379894776736e-07,-1.3656064698467888e-06,3.2386092616793457e-06,-8.155716980503264e-06,1.7296909872732745e-05,-2.868500020877333e-05,0.00014515761022066304
938,4.717966073196558e-08,-2.2442877978714316e-07,5.159337180731712e-07,-1.4025585711638864e-06,3.3262610360669117e-06,-8.376442370337876e-06,1.776503284130581e-05,-2.9461335176245043e-05,0.00014508429881312222
939,4.8390514752235114e-08,-2.3018871936079766e-07,5.291747754879165e-07,-1.438553138642378e-06,3.4116348547359315e-06,-8.59142617453715e-06,1.8220974123269118e-05,-3.0217461323975754e-05,0.0001449997750726634
940,4.956939047218348e-08,-2.357964637637077e-07,5.420674311619736e-07,-1.4736010533486124e-06,3.4947554780746482e-06,-8.800738534635896e-06,1.8664901652796506e-05,-3.0953650868267295e-05,0.0001449041998019751
941,5.071693610060095e-08,-2.4125525119099546e-07,5.546152676325219e-07,-1.5077131963489365e-06,3.5756476664713095e-06,-9.004459612388188e-06,1.909695752803506e-05,-3.167018898810255e-05,0.0001447977776590245
942,5.1833367707084304e-08,-2.4656589119144156e-07,5.6682365870533e-07,-1.5409113297760463e-06,3.6543609407024032e-06,-9.202679589767355e-06,1.951733551918536e-05,-3.236733493710232e-05,0.0001446806840649264
943,5.291911743082707e-08,-2.517308124113875e-07,5.78697978186167e-07,-1.5731845725635939e-06,3.730920061156176e-06,-9.39545858808895e-06,1.9926203560421247e-05,-3.304538685693051e-05,0.00014455309444079553
944,5.3974833480619526e-08,-2.5675325304595573e-07,5.90242704246507e-07,-1.6045655679106227e-06,3.805349788220872e-06,-9.582896809545561e-06,2.0323716667903186e-05,-3.370461696388895e-05,0.0001444151988261729
945,5.5000947995655225e-08,-2.616332130951461e-07,6.014623150578245e-07,-1.635076077949828e-06,3.877674882284736e-06,-9.765054375452743e-06,2.0710042775805003e-05,-3.434529747427948e-05,0.00014426715802374698
946,5.599767704553092e-08,-2.6637474030286146e-07,6.12362184425888e-07,-1.6647052216148622e-06,3.94794486412426e-06,-9.942011447564565e-06,2.108534981830054e-05,-3.4967700604403945e-05,0.00014410917669148502
947,5.696545276944014e-08,-2.709786442178823e-07,6.229467905221719e-07,-1.693474761038421e-06,4.016184494127687e-06,-1.011385820785436e-05,2.1449805729563633e-05,-3.5572111533245216e-05,0.00014394143025050178
948,5.790492337617318e-08,-2.7544816303533086e-07,6.332206115181503e-07,-1.7214064583532001e-06,4.082430912877386e-06,-1.0280664797856938e-05,2.180356552575474e-05,-3.615877655174303e-05,0.0001437640795034858
949,5.881652100492357e-08,-2.7978410630398774e-07,6.431890212195923e-07,-1.7485003135591993e-06,4.146696500567478e-06,-1.0442491338887852e-05,2.2146797141047704e-05,-3.672798083888029e-05,0.00014357729987155178
950,5.970046172528807e-08,-2.839889026701946e-07,6.52854706529382e-07,-1.774778088789114e-06,4.20900601758621e-06,-1.0599438033139691e-05,2.247962975557624e-05,-3.727995772291569e-05,0.0001433812667758145
951,6.055717767646023e-08,-2.8806417123151246e-07,6.622239368875837e-07,-1.8002506651092923e-06,4.269408984710072e-06,-1.0751544961489491e-05,2.2802244221527553e-05,-3.7814966457470037e-05,0.00014317611178211006
952,6.13873170672303e-08,-2.920123406342831e-07,6.713002948313763e-07,-1.8249289235860817e-06,4.327930162327307e-06,-1.089891232612984e-05,2.3114769719035365e-05,-3.8333253333483084e-05,0.0001429620395484056
953,6.219087989759834e-08,-2.958350299760676e-07,6.80088258532234e-07,-1.8488128642194824e-06,4.384581930632039e-06,-1.1041580207937777e-05,2.3417361264260145e-05,-3.8835064641894576e-05,0.00014273918164053724
954,6.29685143763546e-08,-2.995346679032076e-07,6.885923061616313e-07,-1.871935130208538e-06,4.439413810400758e-06,-1.1179638788886627e-05,2.3710148037335606e-05,-3.932063371096325e-05,0.00014250768424276726
955,6.372043657309585e-08,-3.0311125441570314e-07,6.968151246224523e-07,-1.8942848404869005e-06,4.492425801633463e-06,-1.1313148190291947e-05,2.3993297972435583e-05,-3.979019386894781e-05,0.0001422677227762104
956,6.444707862701564e-08,-3.0656802770867643e-07,7.047620877204661e-07,-1.9158946382536127e-06,4.543655044912524e-06,-1.1442178553688545e-05,2.42669402496938e-05,-4.024400436946905e-05,0.00014201945804355522
957,6.514908874690424e-08,-3.099074164284691e-07,7.124376736271468e-07,-1.936753642442328e-06,4.593151061014429e-06,-1.1566790000391978e-05,2.453124280328409e-05,-4.0682311503466726e-05,0.00014176303622906398
958,6.582646693276167e-08,-3.1313023012386177e-07,7.198463605139687e-07,-1.9568944962520887e-06,4.64091384993918e-06,-1.1687072712375575e-05,2.4786334813340172e-05,-4.1105361561880594e-05,0.00014149861813542524
959,6.648007746297497e-08,-3.1623808789241546e-07,7.269926265524058e-07,-1.976328080749243e-06,4.686980552269142e-06,-1.1803096831174147e-05,2.5032397132049255e-05,-4.1513426761012495e-05,0.00014122640842060617
960,6.710992033754416e-08,-3.1923503747803304e-07,7.338809499139323e-07,-1.9950543959337907e-06,4.731388308586684e-06,-1.1914932498322508e-05,2.5269584775571805e-05,-4.190676635448321e-05,0.0001409465678872953
961,6.771664376525951e-08,-3.2212107888071444e-07,7.40516704404317e-07,-2.01308432287208e-06,4.774174259474174e-06,-1.2022659875574729e-05,2.5498065678081648e-05,-4.228567848395667e-05,0.00014065927195660742
962,6.830067988531457e-08,-3.2489945029558196e-07,7.469034725607394e-07,-2.030450504763154e-06,4.815350785125734e-06,-1.2126359124684879e-05,2.5717994855739257e-05,-4.2650396477691586e-05,0.00014036469604965726
963,6.886246083690287e-08,-3.275717708201967e-07,7.530475238232633e-07,-2.0471529416070134e-06,4.854955026123732e-06,-1.2226100387187772e-05,2.5929527324705097e-05,-4.300120551467083e-05,0.00014006301558755954
964,6.940241875921793e-08,-3.3014046910090023e-07,7.589515450947733e-07,-2.0632025144700046e-06,4.893024123050535e-06,-1.232197384505674e-05,2.6132843937166363e-05,-4.333837781119624e-05,0.00013975440599142908
965,6.992098579145329e-08,-3.3260716423525376e-07,7.646218058153329e-07,-2.0786209854848244e-06,4.929582836294388e-06,-1.2414029599388069e-05,2.632808679127016e-05,-4.36621726208886e-05,0.00013943905730080683
966,7.041859407280244e-08,-3.349734753208184e-07,7.700627841564163e-07,-2.093408354651472e-06,4.964655926243538e-06,-1.2502357832155096e-05,2.6515423821190314e-05,-4.397284919736873e-05,0.00013911711569995509
967,7.08954596728622e-08,-3.372426405527163e-07,7.75278062655203e-07,-2.107586384102643e-06,4.99828053348035e-06,-1.2587038705111893e-05,2.669501004308729e-05,-4.427066679425739e-05,0.00013878878584684106
968,7.135223080042283e-08,-3.394146599309475e-07,7.80273015117462e-07,-2.1211659549046863e-06,5.0304814183930695e-06,-1.266813233957401e-05,2.686698755510819e-05,-4.455587170249437e-05,0.00013845418468887459
969,7.178912352508112e-08,-3.414935811994148e-07,7.850512240803723e-07,-2.1341579481239486e-06,5.061283341369944e-06,-1.2745698856857003e-05,2.7031498455400093e-05,-4.482871021301941e-05,0.00013811350226559664
970,7.220656998603057e-08,-3.434794043581182e-07,7.896162720811134e-07,-2.14656236376043e-06,5.090723442993338e-06,-1.2819828438934197e-05,2.7188710678136838e-05,-4.508941565409122e-05,0.00013776688476126953
971,7.260500232246474e-08,-3.4537455805339933e-07,7.939735329254545e-07,-2.1584118450131744e-06,5.118814103457376e-06,-1.2890571186901891e-05,2.7338753403452145e-05,-4.533823431664957e-05,0.00013741449297858177
972,7.298485267357714e-08,-3.4718147093159987e-07,7.981274847848693e-07,-2.169706391882181e-06,5.1455924633444246e-06,-1.2958007262514153e-05,2.7481755811479737e-05,-4.55754124916342e-05,0.00013705648772022194
973,7.334633710896452e-08,-3.489009525415004e-07,8.020808145622426e-07,-2.1804460043674504e-06,5.17108328304273e-06,-1.302218676686728e-05,2.761788583639345e-05,-4.580115758194177e-05,0.000136693000552026
974,7.36901038374172e-08,-3.505362410782231e-07,8.058380004290484e-07,-2.190663325668026e-06,5.1953113229405355e-06,-1.3083199881934602e-05,2.774727265832699e-05,-4.6015741803874084e-05,0.00013632422151353503
975,7.401615285893518e-08,-3.5208733654176804e-07,8.094044161910557e-07,-2.2003583557839078e-06,5.218301343426088e-06,-1.3141096708812411e-05,2.787007129344084e-05,-4.62193725603278e-05,0.00013595028217058502
976,7.432513238230875e-08,-3.5355747712725733e-07,8.127836443854439e-07,-2.209541975781443e-06,5.2400781048876315e-06,-1.319595740925478e-05,2.7986423839882075e-05,-4.641232206760475e-05,0.00013557134332586456
977,7.461747454673142e-08,-3.5494747238347164e-07,8.159792675493921e-07,-2.218235947793328e-06,5.260691128101656e-06,-1.3247842104577261e-05,2.809645947778443e-05,-4.6594823653963645e-05,0.00013518756578206212
978,7.489339542179997e-08,-3.562597509567526e-07,8.189966594886696e-07,-2.226440271819562e-06,5.280140413068163e-06,-1.3296820936314666e-05,2.8200346141321726e-05,-4.676709768498216e-05,0.00013479911034186624
979,7.515311107711118e-08,-3.574959319446613e-07,8.218385071061606e-07,-2.234165828926494e-06,5.298463100369519e-06,-1.334296404600181e-05,2.8298200092614318e-05,-4.692939045160006e-05,0.00013440613780796548
980,7.539748579105209e-08,-3.586576344447589e-07,8.245101842076341e-07,-2.24142350018047e-06,5.315683950393969e-06,-1.3386341575173503e-05,2.8390189265836044e-05,-4.708193528207605e-05,0.00013400877974619588
981,7.562651956362269e-08,-3.5974728710338697e-07,8.270143776959748e-07,-2.2482350477141874e-06,5.3318277235297575e-06,-1.3427003624926038e-05,2.847642992310724e-05,-4.7224952541987805e-05,0.00013360718234081969
982,7.584064453401654e-08,-3.607656994693262e-07,8.293555657426567e-07,-2.254600471527645e-06,5.346919180165131e-06,-1.346501031657497e-05,2.8557038326548272e-05,-4.735863667155093e-05,0.00013320149177609928
983,7.604007677183039e-08,-3.617144906401376e-07,8.315373308848591e-07,-2.2605306526871906e-06,5.360983080688333e-06,-1.3500431791655112e-05,2.863215657430621e-05,-4.748320803634311e-05,0.00013279182499944443
984,7.622524841625775e-08,-3.6259608926216287e-07,8.335623600254664e-07,-2.2660364722591728e-06,5.374044185487611e-06,-1.3533318151262756e-05,2.870190092850142e-05,-4.759887403926096e-05,0.00013237834281354372
985,7.639659160649219e-08,-3.63410495335402e-07,8.354351313359529e-07,-2.271128811309939e-06,5.386127254951208e-06,-1.3563719496494197e-05,2.8766387651254245e-05,-4.7705816157839044e-05,0.00013196114754738072
986,7.655410634253368e-08,-3.6416013750619665e-07,8.371583317192031e-07,-2.2758076698394893e-06,5.397232289079124e-06,-1.359169594866499e-05,2.8825720086671652e-05,-4.7804215869611925e-05,0.00013154035614836525
987,7.669822476357577e-08,-3.6484582532332744e-07,8.387355437123962e-07,-2.2800948099805187e-06,5.407396428453728e-06,-1.3617297608871429e-05,2.8880001578860626e-05,-4.7894241689433115e-05,0.00013111608556390717
988,7.682937900881194e-08,-3.654691778843554e-07,8.401676629498271e-07,-2.2839902317330277e-06,5.4166320532691406e-06,-1.364055453777129e-05,2.8929335471928137e-05,-4.797604916947509e-05,0.00013068842350456386
989,7.694735300864548e-08,-3.6603100473806114e-07,8.414591676029697e-07,-2.287504816163364e-06,5.424963923913608e-06,-1.3661526856680128e-05,2.8973812191967796e-05,-4.804980682459136e-05,0.0001302574722993189
990,7.705279497186668e-08,-3.665329249820057e-07,8.426127445747089e-07,-2.290638563271528e-06,5.43239204038713e-06,-1.3680244626255714e-05,2.90135221650732e-05,-4.811565724427339e-05,0.00012982331965872968
991,7.714592096807228e-08,-3.6697493861618923e-07,8.436301851336342e-07,-2.293402354123867e-06,5.438953543272076e-06,-1.369675794759435e-05,2.904854289932458e-05,-4.8173730055331544e-05,0.00012938606791177985
992,7.722673099726228e-08,-3.673594742869532e-07,8.445132805483352e-07,-2.2958070697867287e-06,5.444648432568443e-06,-1.3711106901573066e-05,2.907896482081555e-05,-4.822419377261937e-05,0.00012894581938745295
993,7.729565719863022e-08,-3.676865319942977e-07,8.452665089902861e-07,-2.2978527102601135e-06,5.449501468664478e-06,-1.37233315690689e-05,2.910489127365307e-05,-4.826717802294724e-05,0.00012850263255945394
994,7.735269957217613e-08,-3.6795854038456446e-07,8.458907660937815e-07,-2.2995501566103686e-06,5.4535250317543026e-06,-1.3733472030958886e-05,2.912639976591738e-05,-4.830285132116868e-05,0.00012805662437519262
995,7.739829025709347e-08,-3.681754994577535e-07,8.463905300302958e-07,-2.3009102899038424e-06,5.456743882226162e-06,-1.374157838833932e-05,2.914359364171546e-05,-4.833135625677513e-05,0.0001276078971636526
996,7.743264532297907e-08,-3.683398378602063e-07,8.467666964341239e-07,-2.301933110140535e-06,5.45917040027418e-06,-1.3747690722087237e-05,2.9156550409127533e-05,-4.835284838193906e-05,0.00012715652401696511
997,7.745619690902643e-08,-3.68451555591923e-07,8.470228478424449e-07,-2.3026294983867936e-06,5.460829346286599e-06,-1.3751859133298933e-05,2.9165386330273954e-05,-4.836750917419504e-05,0.00012670265111939234
998,7.746894501523554e-08,-3.6851227175046467e-07,8.47162566792438e-07,-2.303010335708966e-06,5.461733100457545e-06,-1.3754123702851437e-05,2.9170191831248325e-05,-4.83754812230345e-05,0.00012624635156306547
999,7.747132178079995e-08,-3.685236054333925e-07,8.471885401869881e-07,-2.303075622107053e-06,5.461894042981138e-06,-1.375454455206031e-05,2.9171083174170987e-05,-4.837695896867304e-05,0.00012578775691382058
1000,7.746354327531642e-08,-3.6848636618948687e-07,8.471043505632743e-07,-2.302847119713749e-06,5.461349314439746e-06,-1.3753171782021845e-05,2.9168163703148926e-05,-4.83721238886452e-05,0.00012532698411906747
1001,7.744604163797849e-08,-3.684029826650896e-07,8.469117891898861e-07,-2.3023248285290553e-06,5.460111295027493e-06,-1.3750045473613075e-05,2.9161549680302483e-05,-4.836113153512348e-05,0.0001248641208893636
1002,7.741881686878612e-08,-3.6827345486020075e-07,8.466153342382979e-07,-2.3015196296193186e-06,5.458192364938499e-06,-1.3745225748149554e-05,2.9151331531725263e-05,-4.83441893110045e-05,0.00012439932802739743
1003,7.738251717652965e-08,-3.6810021142116177e-07,8.462167769770991e-07,-2.3004315229845397e-06,5.455629664755134e-06,-1.3738762706727575e-05,2.9137625519537615e-05,-4.832146573114179e-05,0.0001239326786253001
1004,7.733714256120906e-08,-3.6788406189675335e-07,8.457205955777641e-07,-2.2990822707574135e-06,5.452423194477397e-06,-1.3730696430224176e-05,2.912052206983314e-05,-4.829310338502677e-05,0.00012346428963048146
1005,7.728290909242111e-08,-3.676266253845366e-07,8.451276856745876e-07,-2.2974718729379404e-06,5.4486100946876554e-06,-1.372108703995491e-05,2.9100124526718817e-05,-4.8259270787512984e-05,0.00012299426337192512
1006,7.722024890935934e-08,-3.6732871143329206e-07,8.444425254390438e-07,-2.295611210592468e-06,5.444190365385909e-06,-1.3709954576358295e-05,2.9076523316288243e-05,-4.822012349077288e-05,0.00012252270217861467
1007,7.714916201202374e-08,-3.669911295918003e-07,8.436660105054273e-07,-2.293500283720997e-06,5.439188766960404e-06,-1.3697349140530624e-05,2.904978302860829e-05,-4.817579112161687e-05,0.0001220496791426813
1008,7.707008053960786e-08,-3.666146894088419e-07,8.428017234109179e-07,-2.2911499733898743e-06,5.4336052994111394e-06,-1.3683310813348933e-05,2.9020007007785923e-05,-4.812641626953639e-05,0.00012157526735625611
1009,7.698322056170843e-08,-3.6620100998197783e-07,8.418505597898099e-07,-2.2885602795991e-06,5.427477103320483e-06,-1.3667869655470997e-05,2.898725984388801e-05,-4.807210263597977e-05,0.00012109956914832272
1010,7.688836600872871e-08,-3.6575009131120823e-07,8.408143109106933e-07,-2.28575296448137e-06,5.420804178688436e-06,-1.3651055727554597e-05,2.8951606126981398e-05,-4.8012966885076344e-05,0.00012062264299258608
